"andy_txn@CBSNews GOPTPer's response to Flynn is the 3 monkey rule .","positive**","",""
"salmannazeer11RT @CBSNews: ""I think that they will find exactly what [Pres. Trump] first believed,"" Spicer on potential investigation of Flynn..","positive**","",""
"nninety@NBCNews @PressSec your crazy spicey","positive**","",""
"stevekovachRT @ZekeJMiller: Conway this AM on Flynn: ""He knew he had become a lightening rod and he made that decision” Spicer this PM: POTUS asked fo...","positive**","",""
"lstoll3902RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive**","",""
"PlibbyPlob@guardian Maybe they're just telling people what they want them to see.","positive**","",""
"DuttoEmanueleRT @guardian: These women were sterilised without consent more than 18 years ago. Follow their fight for justice:..","positive**","",""
"AnnieBJackson@SenWarren Pocahontas needs to get off her high CRAZYHorse @TheMarkRomano .","positive**","",""
"InekeWeijerRT @BBCWorld: Russia ruffled .","positive**","",""
"trotta_marloRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","negative","",""
"knarfetnelav@SenJohnMcCain @nytimes Russia and China are no threat except in your evil addled mind u NEOCON BASTARD!","positive**","",""
"GaisericVandal@guardian Diana Abbott IS a racist. .","positive**","",""
"ericlewis0RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive**","",""
"LaChinchRT @HallieJackson: ""No, absolutely not"" says Sean Spicer, when asked if @POTUS instructed Flynn to talk about sanctions with Russian ambass...","positive**","",""
"_fEMMAnistRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive**","",""
"pttsbrghprncss8RT @BBCWorld: ""Are you using your device, or is your device using you?"" 	"" Denzel Washington on #fakenews .","positive**","",""
"blaiseKDLTRT @NBCNews: American Girl is releasing its first boy doll .","positive**","",""
"trotta_marloRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive**","",""
"RiseRallyResistRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive**","",""
"quello15RT @BBCWorld: Flying solo: ""Auto	""piloted"""" passenger drone to begin """"regular operations"""" in Dubai from July","positive**","",""
"GlambertStanRT @SenWarren: Reports say our own intel agencies have corroborated parts of a dossier alleging that Russia has compromising info about @re...","positive**","",""
"McGregor40RT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive**","",""
"trotta_marloRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"JimmyGiordano5@SenJohnMcCain king of the rhino machine you should be ashamed of yourself you phoney","positive**","",""
"thekevinroweRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive**"," Violates Treaty"," Officials Say"""" ."
"salmannazeer11RT @CBSNews: Michael Flynn's timeline, from traveling to Russia months before the election through his recent resignation..","positive**","",""
"sahlee426RT @SenWarren: .@StateDept Sec Rex Tillerson has close ties to Putin. @CommerceGov nominee Wilbur Ross has close financial ties to Putin bu...","positive**","",""
"TheRogue_Elf@NBCNews @TODAYshow Anyone else thinking they need to remake the movie Chucky and use this doll?","positive**","",""
"xring59RT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive**","",""
"AtheneGreyOwlRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive**","",""
"GlambertStanRT @SenWarren: This isn't a game. Reports say the Russians conducted a series of successful cyber	""attacks on our elections to help elect @r...""","positive**","",""
"patkoleRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive**","",""
"GrAnnHaleyRT @SenWarren: Michael Flynn's blinding religious hatred & shady Russian ties disqualified him as NSA on day one. His removal is a win for...","positive**","",""
"bosticsciRT @CBSNews: More than 700 threatened and endangered animal species may be directly affected by climate change, study finds..","positive**","",""
"daveeno27@NBCNews @TODAYshow My Buddy was the first boy doll back in the early 90s","positive**","",""
"SaloSusanRT @BBCWorld: Has @POTUS Donald Trump finally met his (handshake) match in Canadian PM @JustinTrudeau? 🇺🇸 🇨🇦 .","positive**","",""
"LINDALOPIZZO@SenWarren @realDonaldTrump he is such ch a liar how would we know under oath he'll lie.....must see taxes and transscripts","positive**","",""
"JessikaVochtRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive**","",""
"wkeith1964@guardian tiny piece of grey matter","positive**","",""
"hblodgetRT @jbarro: Someone should ask Spicer whether Flynn misled the president 	""""	"" and if he didn't","positive**","",""
"LaChinchRT @frankthorp: Sen Corker: ""I wouldn't think it would be out of the question"" for Mike Flynn to testify before Congress RE: comms w/ Russi...","positive**","",""
"LLcoolKrobertsRT @CBSNews: A Russian spy ship is currently patrolling off the east coast of the United States .","positive**","",""
"ghhawleRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive**"," Violates Treaty"," Officials Say"""" ."
"lieztcheRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive**","",""
"xring59RT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive**","",""
"dougpasnakRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","negative","",""
"sisrumRT @CBSNews: After National Security Adviser Michael Flynn resigned Monday, here's how some Republicans, Democrats reacted .","positive**","",""
"bothellgelksRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive**","",""
"TxgirlMVART @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive**","",""
"saod511RT @NBCNews: Petraeus, Kellogg, Harward: Could one of them replace Flynn as national security adviser? .","positive**","",""
"TopBitsRT @Techmeme: Ex	""Google News team recalls how they vetted sites","positive**","",""
"JaniceH62971776RT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive**","",""
"gravityRox@CBSNews Spicer says Flynn problem is a trust problem, no big deal, just a ""matter of trust"", driven by Lies and framed in Natl Security.","positive**","",""
"smschankeRT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","positive**","",""
"sahlee426RT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive**","",""
"matt_konRT @ianbremmer: Half of Canada lives in Red, half in White. #GreatWhiteNorth .","positive**","",""
"CyprianifeRT @BBCWorld: Where is Nigeria's president? .","positive**","",""
"EcoLogicalNetRT @NatashaBertrand: .@Acosta to Spicer: ""You've said the president has been incredibly tough on Russia. How is that possible?""","positive**","",""
"GoneCritiquingRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"fltcui58@SenJohnMcCain Can you ratchet down your Russia hate speech before you get us into a shooting war? Try being a statesman","positive**","",""
"lieztcheRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive**","",""
"hatedujourRT @business: .@melindagates explains how @WarrenBuffett changed the way she thinks about charitable investment..","positive**","",""
"chickilopiccoloRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive**","",""
"GrAnnHaleyRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive**","",""
"lismatmontRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive**","",""
"BrianLewisS1RT @NBCNews: American Girl is releasing its first boy doll .","positive**","",""
"mansamusa94RT @guardian: Donald Trump had 'full confidence' in Mike Flynn – hours later he was gone .","positive**","",""
"Texas_Eric1@CBSNews they may be picking up the uranium clinton sold them for a um...donation","positive**","",""
"djrucommingRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"sandybeach2uRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive**"," Violates Treaty"," Officials Say"""" ."
"imago_43@SenWarren @realDonaldTrump And the sooner America can @MoveOn from this Republican debacle, the safer our borders will be.","positive**","",""
"justforfunddRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive**","",""
"BlueOwl0313@SenJohnMcCain @nytimes Shame u'll tweet about this and not check POTUS Russia ties. Duty 2 be hard on Trump as on HRC or hypocrite!","positive**","",""
"Nuahs81RT @BBCWorld: 'Hungry caterpillars' .","positive**","",""
"sahlee426RT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive**","",""
"DaFarmFFRT @SenJohnMcCain: Must	""read @nytimes: """"Russian Cruise Missile","positive**"," Violates Treaty"," Officials Say"""" ."
"FionaGillen2013RT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive**","",""
"powerfulfreedom@SenWarren @realDonaldTrump There is no proof.Shut up already.","positive**","",""
"cmartinhicksRT @CBSNews: More than 700 threatened and endangered animal species may be directly affected by climate change, study finds..","positive**","",""
"hyezone@CBSNews shut the 🖕up you are one of the most corrupt one  get the 🖕out!","positive**","",""
"k_smith_photoRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive**","",""
"EriiiikkkkRT @SenWarren: Michael Flynn's blinding religious hatred & shady Russian ties disqualified him as NSA on day one. His removal is a win for...","positive**","",""
"benr75RT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","positive**","",""
"taruan_RT @gruber: This should be widely circulated. Don't let it get lost amidst the Flynn fiasco: .","positive**","",""
"justforfunddRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","negative","",""
"abhijeetvasudevRT @guardian: Why do we see so many different things in Rorschach ink blots? .","positive**","",""
"lovinurvibeRT @CBSNews: ""I think that they will find exactly what [Pres. Trump] first believed,"" Spicer on potential investigation of Flynn..","positive**","",""
"arielmc_gRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive**","",""
"jluiscadenaRT @business: Who is (and isn't) selling Ivanka Trump's line? .","positive**","",""
"djrucommingRT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive**","",""
"trotta_marloRT @SenWarren: .@realDonaldTrump is still making money overseas & may have financial ties to Russia. Nobody knows since he STILL won't rele...","positive**","",""
"GlambertStanRT @SenWarren: But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing tie...","positive**","",""
"sahlee426RT @SenWarren: When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who...","positive**","",""
"libbyrose24RT @NBCNews: American Girl is releasing its first boy doll .","positive**","",""
"Trixter_MLERT @CBSNews: After National Security Adviser Michael Flynn resigned Monday, here's how some Republicans, Democrats reacted .","positive**","",""
"soniaossorioRT @SenWarren: Consider this MY warning: We won't be silent. We will speak out. And we WILL persist.","positive**","",""
"KariRebarRT @SenWarren: This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin's dealings with Russia, both before & aft...","positive**","",""
"realTamworth@CBSNews Wow, when will the denials @GOP learn? They are evil liars and pernicious obstructors of facts and all of them must go.","positive**","",""
"HedgesTracyRT @SenWarren: Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl securit...","positive**","",""
"AsaRoth2@SenJohnMcCain @washingtonpost Traitor to his country!  Did the Saudis put you up to this?   Why the Anti	""Russia st...","","",""
